product_key,Category,Category_Group,Unit_Price,price_tier
7712,luggage_accessories,Other,106.8,High
7713,cool_stuff,Other,429.0,High
7714,watches_gifts,Fashion & Accessories,37.666666666666664,Medium
7715,Uncategorized,Other,109.0,High
7716,agro_industry_and_commerce,Other,68.85,Medium
7717,construction_tools_construction,Other,285.9,High
7718,pet_shop,Other,72.86,Medium
7719,computers_accessories,Electronics,234.9,High
7720,agro_industry_and_commerce,Other,799.99,High
7721,small_appliances,Other,29.84,Medium
7722,perfumery,Other,197.9,High
7723,costruction_tools_garden,Other,38.4,Medium
7724,auto,Auto & Industrial,94.0,Medium
7725,cool_stuff,Other,215.9,High
7726,housewares,Home & Living,340.99,High
7727,perfumery,Other,86.0,Medium
7728,baby,Other,126.65,High
7729,home_confort,Other,399.0,High
7730,market_place,Other,23.939999999999998,Medium
7731,watches_gifts,Fashion & Accessories,3700.0,High
7732,bed_bath_table,Home & Living,49.3,Medium
7733,watches_gifts,Fashion & Accessories,198.8,High
7734,garden_tools,Home & Living,62.400000000000006,Medium
7735,perfumery,Other,91.06,Medium
7736,toys,Toys & Games,36.3,Medium
7737,baby,Other,95.99,Medium
7738,computers_accessories,Electronics,21.99,Medium
7739,baby,Other,12.99,Low
7740,garden_tools,Home & Living,42.49,Medium
7741,auto,Auto & Industrial,124.53333333333335,High
7742,bed_bath_table,Home & Living,22.99,Medium
7743,food,Other,41.49,Medium
7744,construction_tools_lights,Other,360.0,High
7745,telephony,Electronics,73.5,Medium
7746,furniture_decor,Home & Living,128.35,High
7747,home_appliances,Other,69.6,Medium
7748,bed_bath_table,Home & Living,41.64666666666667,Medium
7749,market_place,Other,196.0,High
7750,computers_accessories,Electronics,509.99,High
7751,Uncategorized,Other,75.0,Medium
7752,fashion_male_clothing,Fashion & Accessories,49.9,Medium
7753,perfumery,Other,519.0,High
7754,sports_leisure,Sports & Leisure,969.0,High
7755,health_beauty,Health & Beauty,83.48,Medium
7756,watches_gifts,Fashion & Accessories,295.0,High
7757,party_supplies,Other,89.945,Medium
7758,housewares,Home & Living,26.07,Medium
7759,sports_leisure,Sports & Leisure,143.0,High
7760,housewares,Home & Living,81.99,Medium
7761,agro_industry_and_commerce,Other,869.97,High
7762,bed_bath_table,Home & Living,126.56666666666668,High
7763,pet_shop,Other,78.0,Medium
7764,computers_accessories,Electronics,61.45,Medium
7765,electronics,Electronics,14.5,Low
7766,computers_accessories,Electronics,825.4,High
7767,costruction_tools_garden,Other,77.9,Medium
7768,garden_tools,Home & Living,119.77,High
7769,air_conditioning,Other,69.9,Medium
7770,toys,Toys & Games,599.99,High
7771,stationery,Other,549.0,High
7772,pet_shop,Other,38.9,Medium
7773,sports_leisure,Sports & Leisure,13.0,Low
7774,baby,Other,67.0,Medium
7775,pet_shop,Other,12.89,Low
7776,construction_tools_lights,Other,113.3,High
7777,garden_tools,Home & Living,139.95,High
7778,health_beauty,Health & Beauty,125.9,High
7779,christmas_supplies,Other,6.0,Low
7780,sports_leisure,Sports & Leisure,44.45,Medium
7781,furniture_decor,Home & Living,49.8,Medium
7782,housewares,Home & Living,439.9,High
7783,health_beauty,Health & Beauty,109.995,High
7784,office_furniture,Other,289.0,High
7785,furniture_bedroom,Other,269.9,High
7786,home_appliances,Other,62.4,Medium
7787,sports_leisure,Sports & Leisure,33.114999999999995,Medium
7788,auto,Auto & Industrial,359.0,High
7789,pet_shop,Other,79.99,Medium
7790,home_confort,Other,136.0,High
7791,audio,Other,44.99,Medium
7792,housewares,Home & Living,359.99,High
7793,construction_tools_construction,Other,125.0,High
7794,furniture_decor,Home & Living,132.8,High
7795,cool_stuff,Other,119.35,High
7796,kitchen_dining_laundry_garden_furniture,Other,469.0,High
7797,furniture_decor,Home & Living,189.45,High
7798,stationery,Other,69.45,Medium
7799,sports_leisure,Sports & Leisure,34.99,Medium
7800,perfumery,Other,220.01,High
7801,Uncategorized,Other,160.0,High
7802,baby,Other,165.0,High
7803,auto,Auto & Industrial,116.33,High
7804,health_beauty,Health & Beauty,107.0,High
7805,sports_leisure,Sports & Leisure,2170.0,High
7806,furniture_bedroom,Other,229.0,High
7807,baby,Other,108.24,High
7808,construction_tools_construction,Other,98.6,Medium
7809,health_beauty,Health & Beauty,358.8,High
7810,christmas_supplies,Other,55.9,Medium
7811,cool_stuff,Other,78.99,Medium
7812,consoles_games,Electronics,314.8,High
7813,bed_bath_table,Home & Living,18.4,Low
7814,Uncategorized,Other,179.9,High
7815,watches_gifts,Fashion & Accessories,655.0,High
7816,office_furniture,Other,48.9,Medium
7817,cool_stuff,Other,139.0,High
7818,home_construction,Other,37.5,Medium
7819,sports_leisure,Sports & Leisure,28.33,Medium
7820,housewares,Home & Living,320.0,High
7821,arts_and_craftmanship,Other,57.9,Medium
7822,toys,Toys & Games,38.8,Medium
7823,books_general_interest,Books & Media,26.0,Medium
7824,sports_leisure,Sports & Leisure,62.34,Medium
7825,stationery,Other,68.99,Medium
7826,housewares,Home & Living,174.9,High
7827,home_appliances,Other,78.09,Medium
7828,drinks,Food & Drink,57.02,Medium
7829,computers_accessories,Electronics,184.45,High
7830,watches_gifts,Fashion & Accessories,195.99,High
7831,sports_leisure,Sports & Leisure,71.9,Medium
7832,agro_industry_and_commerce,Other,179.9,High
7833,garden_tools,Home & Living,29.32,Medium
7834,consoles_games,Electronics,599.0,High
7835,food,Other,23.99,Medium
7836,watches_gifts,Fashion & Accessories,650.0,High
7837,books_general_interest,Books & Media,119.9,High
7838,baby,Other,85.35,Medium
7839,furniture_decor,Home & Living,510.0,High
7840,air_conditioning,Other,48.9,Medium
7841,musical_instruments,Other,239.0,High
7842,pet_shop,Other,146.99,High
7843,furniture_decor,Home & Living,270.9,High
7844,telephony,Electronics,24.07,Medium
7845,computers_accessories,Electronics,189.97,High
7846,books_general_interest,Books & Media,44.0,Medium
7847,furniture_decor,Home & Living,147.99,High
7848,housewares,Home & Living,14.78,Low
7849,watches_gifts,Fashion & Accessories,152.0,High
7850,air_conditioning,Other,125.9,High
7851,garden_tools,Home & Living,55.08,Medium
7852,books_technical,Books & Media,145.0,High
7853,musical_instruments,Other,39.5,Medium
7854,stationery,Other,84.0,Medium
7855,home_appliances,Other,125.19,High
7856,watches_gifts,Fashion & Accessories,217.36,High
7857,food_drink,Food & Drink,25.99,Medium
7858,bed_bath_table,Home & Living,70.99,Medium
7859,bed_bath_table,Home & Living,91.5,Medium
7860,books_general_interest,Books & Media,87.9,Medium
7861,sports_leisure,Sports & Leisure,131.0,High
7862,toys,Toys & Games,25.99,Medium
7863,small_appliances,Other,122.3,High
7864,small_appliances,Other,72.34,Medium
7865,watches_gifts,Fashion & Accessories,162.9,High
7866,furniture_decor,Home & Living,122.0,High
7867,Uncategorized,Other,89.99,Medium
7868,garden_tools,Home & Living,75.0,Medium
7869,home_construction,Other,36.5,Medium
7870,stationery,Other,25.125,Medium
7871,housewares,Home & Living,203.99,High
7872,christmas_supplies,Other,124.9,High
7873,watches_gifts,Fashion & Accessories,479.8,High
7874,perfumery,Other,54.0,Medium
7875,cool_stuff,Other,39.6,Medium
7876,bed_bath_table,Home & Living,22.244999999999997,Medium
7877,stationery,Other,130.0,High
7878,musical_instruments,Other,63.9,Medium
7879,drinks,Food & Drink,15.99,Low
7880,food,Other,54.49,Medium
7881,home_construction,Other,165.9,High
7882,health_beauty,Health & Beauty,265.0,High
7883,cool_stuff,Other,99.4,Medium
7884,garden_tools,Home & Living,59.23333333333333,Medium
7885,computers_accessories,Electronics,47.7,Medium
7886,air_conditioning,Other,169.0,High
7887,computers_accessories,Electronics,44.98,Medium
7888,toys,Toys & Games,32.89,Medium
7889,market_place,Other,32.99,Medium
7890,cool_stuff,Other,41.445,Medium
7891,auto,Auto & Industrial,240.0,High
7892,musical_instruments,Other,1997.0,High
7893,watches_gifts,Fashion & Accessories,384.09,High
7894,christmas_supplies,Other,22.9,Medium
7895,housewares,Home & Living,67.9,Medium
7896,sports_leisure,Sports & Leisure,168.88,High
7897,baby,Other,979.0,High
7898,perfumery,Other,27.0,Medium
7899,toys,Toys & Games,45.5,Medium
7900,electronics,Electronics,120.0,High
7901,housewares,Home & Living,15.5,Low
7902,stationery,Other,30.95,Medium
7903,baby,Other,277.45,High
7904,housewares,Home & Living,21.65,Medium
7905,construction_tools_safety,Auto & Industrial,435.19,High
7906,costruction_tools_tools,Other,42.9,Medium
7907,telephony,Electronics,127.0,High
7908,computers_accessories,Electronics,79.95,Medium
7909,housewares,Home & Living,67.0,Medium
7910,home_appliances,Other,208.95,High
7911,perfumery,Other,127.99,High
7912,consoles_games,Electronics,14.9,Low
7913,watches_gifts,Fashion & Accessories,899.9,High
7914,home_confort,Other,39.9,Medium
7915,bed_bath_table,Home & Living,32.1,Medium
7916,home_appliances_2,Other,205.99,High
7917,garden_tools,Home & Living,109.0,High
7918,stationery,Other,30.65,Medium
7919,computers_accessories,Electronics,10.375,Low
7920,furniture_decor,Home & Living,18.35,Low
7921,sports_leisure,Sports & Leisure,45.49,Medium
7922,telephony,Electronics,319.99,High
7923,garden_tools,Home & Living,124.0,High
7924,sports_leisure,Sports & Leisure,209.99,High
7925,watches_gifts,Fashion & Accessories,180.54,High
7926,bed_bath_table,Home & Living,26.899999999999995,Medium
7927,health_beauty,Health & Beauty,733.95,High
7928,garden_tools,Home & Living,72.8,Medium
7929,sports_leisure,Sports & Leisure,105.89,High
7930,watches_gifts,Fashion & Accessories,179.75,High
7931,auto,Auto & Industrial,78.99,Medium
7932,baby,Other,549.99,High
7933,Uncategorized,Other,13.9,Low
7934,toys,Toys & Games,21.99,Medium
7935,health_beauty,Health & Beauty,123.88,High
7936,housewares,Home & Living,59.53,Medium
7937,garden_tools,Home & Living,46.0,Medium
7938,bed_bath_table,Home & Living,246.99,High
7939,construction_tools_construction,Other,78.5,Medium
7940,garden_tools,Home & Living,98.0,Medium
7941,housewares,Home & Living,95.9,Medium
7942,housewares,Home & Living,62.3,Medium
7943,baby,Other,62.2,Medium
7944,musical_instruments,Other,56.9,Medium
7945,garden_tools,Home & Living,94.99,Medium
7946,consoles_games,Electronics,85.0,Medium
7947,health_beauty,Health & Beauty,18.17,Low
7948,housewares,Home & Living,949.0,High
7949,perfumery,Other,43.0,Medium
7950,housewares,Home & Living,53.5,Medium
7951,baby,Other,14.9,Low
7952,perfumery,Other,6.900000000000001,Low
7953,industry_commerce_and_business,Other,317.9,High
7954,computers_accessories,Electronics,43.25,Medium
7955,auto,Auto & Industrial,98.33,Medium
7956,auto,Auto & Industrial,42.6,Medium
7957,consoles_games,Electronics,415.9,High
7958,food_drink,Food & Drink,79.99,Medium
7959,health_beauty,Health & Beauty,303.6,High
7960,garden_tools,Home & Living,1499.0,High
7961,electronics,Electronics,233.0,High
7962,sports_leisure,Sports & Leisure,81.0,Medium
7963,pet_shop,Other,79.0,Medium
7964,consoles_games,Electronics,14.99,Low
7965,furniture_bedroom,Other,287.0,High
7966,housewares,Home & Living,30.5,Medium
7967,small_appliances_home_oven_and_coffee,Other,90.0,Medium
7968,bed_bath_table,Home & Living,41.97,Medium
7969,construction_tools_safety,Auto & Industrial,128.25,High
7970,sports_leisure,Sports & Leisure,73.5,Medium
7971,sports_leisure,Sports & Leisure,100.01,High
7972,computers_accessories,Electronics,1199.9,High
7973,health_beauty,Health & Beauty,72.5,Medium
7974,health_beauty,Health & Beauty,98.89,Medium
7975,bed_bath_table,Home & Living,654.99,High
7976,sports_leisure,Sports & Leisure,36.333333333333336,Medium
7977,perfumery,Other,89.1,Medium
7978,sports_leisure,Sports & Leisure,136.0,High
7979,furniture_living_room,Other,138.465,High
7980,housewares,Home & Living,11.35,Low
7981,food_drink,Food & Drink,29.98,Medium
7982,sports_leisure,Sports & Leisure,61.6,Medium
7983,cool_stuff,Other,268.9,High
7984,computers_accessories,Electronics,120.9,High
7985,home_appliances,Other,48.0,Medium
7986,baby,Other,238.47,High
7987,housewares,Home & Living,10.42,Low
7988,small_appliances,Other,1589.0,High
7989,home_appliances,Other,42.0,Medium
7990,christmas_supplies,Other,9.32,Low
7991,stationery,Other,16.99,Low
7992,construction_tools_construction,Other,66.3,Medium
7993,Uncategorized,Other,27.5,Medium
7994,housewares,Home & Living,63.99,Medium
7995,stationery,Other,50.99,Medium
7996,housewares,Home & Living,53.3,Medium
7997,sports_leisure,Sports & Leisure,51.7,Medium
7998,auto,Auto & Industrial,147.37,High
7999,auto,Auto & Industrial,36.4,Medium
8000,computers_accessories,Electronics,225.49,High
8001,pet_shop,Other,21.8,Medium
8002,telephony,Electronics,1005.55,High
8003,costruction_tools_garden,Other,85.94500000000001,Medium
8004,computers_accessories,Electronics,207.91,High
8005,furniture_decor,Home & Living,81.8,Medium
8006,electronics,Electronics,49.95000000000001,Medium
8007,bed_bath_table,Home & Living,130.245,High
8008,signaling_and_security,Other,165.0,High
8009,construction_tools_construction,Other,105.19,High
8010,perfumery,Other,308.0,High
8011,computers_accessories,Electronics,29.89,Medium
8012,garden_tools,Home & Living,998.9,High
8013,costruction_tools_garden,Other,99.9,Medium
8014,health_beauty,Health & Beauty,186.9,High
8015,garden_tools,Home & Living,37.660000000000004,Medium
8016,computers_accessories,Electronics,97.38,Medium
8017,furniture_living_room,Other,62.489999999999995,Medium
8018,telephony,Electronics,13.0,Low
8019,telephony,Electronics,42.5,Medium
8020,computers_accessories,Electronics,52.7,Medium
8021,stationery,Other,59.89,Medium
8022,auto,Auto & Industrial,168.0,High
8023,electronics,Electronics,125.7,High
8024,sports_leisure,Sports & Leisure,24.8,Medium
8025,agro_industry_and_commerce,Other,88.0,Medium
8026,bed_bath_table,Home & Living,513.99,High
8027,small_appliances,Other,1699.0,High
8028,fixed_telephony,Other,577.99,High
8029,kitchen_dining_laundry_garden_furniture,Other,279.0,High
8030,housewares,Home & Living,17.7,Low
8031,cool_stuff,Other,649.99,High
8032,garden_tools,Home & Living,51.0,Medium
8033,computers_accessories,Electronics,99.5,Medium
8034,construction_tools_construction,Other,19.99,Low
8035,watches_gifts,Fashion & Accessories,43.5,Medium
8036,audio,Other,35.64,Medium
8037,toys,Toys & Games,32.37,Medium
8038,baby,Other,10.99,Low
8039,housewares,Home & Living,27.34,Medium
8040,stationery,Other,16.2,Low
8041,electronics,Electronics,157.5,High
8042,housewares,Home & Living,153.17,High
8043,bed_bath_table,Home & Living,197.365,High
8044,health_beauty,Health & Beauty,70.65,Medium
8045,computers_accessories,Electronics,235.0,High
8046,bed_bath_table,Home & Living,37.445,Medium
8047,pet_shop,Other,13.6,Low
8048,housewares,Home & Living,5.31,Low
8049,fashion_male_clothing,Fashion & Accessories,131.0,High
8050,stationery,Other,173.0,High
8051,telephony,Electronics,119.9,High
8052,toys,Toys & Games,219.9,High
8053,toys,Toys & Games,201.6,High
8054,housewares,Home & Living,10.99,Low
8055,watches_gifts,Fashion & Accessories,240.99,High
8056,watches_gifts,Fashion & Accessories,783.14,High
8057,computers_accessories,Electronics,1158.25,High
8058,health_beauty,Health & Beauty,95.84,Medium
8059,pet_shop,Other,315.0,High
8060,market_place,Other,249.9,High
8061,furniture_decor,Home & Living,49.88,Medium
8062,computers_accessories,Electronics,90.9,Medium
8063,construction_tools_construction,Other,22.899999999999995,Medium
8064,consoles_games,Electronics,298.5,High
8065,luggage_accessories,Other,889.9,High
8066,furniture_decor,Home & Living,85.51,Medium
8067,health_beauty,Health & Beauty,91.99,Medium
8068,watches_gifts,Fashion & Accessories,1775.0,High
8069,furniture_decor,Home & Living,214.9,High
8070,housewares,Home & Living,21.0,Medium
8071,health_beauty,Health & Beauty,37.945,Medium
8072,bed_bath_table,Home & Living,59.125,Medium
8073,garden_tools,Home & Living,59.7,Medium
8074,watches_gifts,Fashion & Accessories,219.54,High
8075,perfumery,Other,30.0,Medium
8076,food,Other,19.47,Low
8077,furniture_decor,Home & Living,198.9,High
8078,fashion_bags_accessories,Fashion & Accessories,34.73333333333333,Medium
8079,housewares,Home & Living,82.495,Medium
8080,garden_tools,Home & Living,491.99,High
8081,health_beauty,Health & Beauty,85.05,Medium
8082,construction_tools_construction,Other,499.0,High
8083,baby,Other,31.6,Medium
8084,watches_gifts,Fashion & Accessories,132.93,High
8085,bed_bath_table,Home & Living,236.99,High
8086,Uncategorized,Other,19.7,Low
8087,stationery,Other,23.65,Medium
8088,garden_tools,Home & Living,27.8,Medium
8089,baby,Other,35.89,Medium
8090,pet_shop,Other,78.73,Medium
8091,telephony,Electronics,2428.0,High
8092,small_appliances,Other,1590.0,High
8093,health_beauty,Health & Beauty,699.9,High
8094,health_beauty,Health & Beauty,279.49,High
8095,auto,Auto & Industrial,74.5,Medium
8096,computers_accessories,Electronics,199.23000000000002,High
8097,office_furniture,Other,229.9,High
8098,computers_accessories,Electronics,230.0,High
8099,housewares,Home & Living,17.5,Low
8100,baby,Other,18.0,Low
8101,electronics,Electronics,87.99,Medium
8102,home_construction,Other,30.1,Medium
8103,bed_bath_table,Home & Living,95.45,Medium
8104,office_furniture,Other,119.59999999999998,High
8105,health_beauty,Health & Beauty,155.245,High
8106,cool_stuff,Other,869.9,High
8107,air_conditioning,Other,39.0,Medium
8108,electronics,Electronics,49.95,Medium
8109,auto,Auto & Industrial,559.99,High
8110,books_technical,Books & Media,62.9,Medium
8111,construction_tools_construction,Other,574.2,High
8112,construction_tools_construction,Other,132.9,High
8113,musical_instruments,Other,29.45,Medium
8114,consoles_games,Electronics,138.99,High
8115,home_appliances,Other,166.0,High
8116,toys,Toys & Games,295.9,High
8117,home_construction,Other,53.26666666666667,Medium
8118,construction_tools_construction,Other,298.0,High
8119,office_furniture,Other,211.9,High
8120,housewares,Home & Living,201.9,High
8121,art,Other,112.0,High
8122,computers_accessories,Electronics,54.99,Medium
8123,computers_accessories,Electronics,255.91,High
8124,garden_tools,Home & Living,33.99,Medium
8125,christmas_supplies,Other,67.2,Medium
8126,watches_gifts,Fashion & Accessories,531.9,High
8127,musical_instruments,Other,799.9,High
8128,computers,Other,1649.99,High
8129,furniture_living_room,Other,655.0,High
8130,stationery,Other,15.0,Low
8131,agro_industry_and_commerce,Other,96.9,Medium
8132,music,Books & Media,15.9,Low
8133,health_beauty,Health & Beauty,57.87,Medium
8134,fashion_shoes,Fashion & Accessories,27.0,Medium
8135,cool_stuff,Other,114.4,High
8136,furniture_decor,Home & Living,145.9,High
8137,baby,Other,76.45,Medium
8138,housewares,Home & Living,9.89,Low
8139,auto,Auto & Industrial,396.0,High
8140,home_construction,Other,159.8,High
8141,small_appliances,Other,586.56,High
8142,baby,Other,59.33,Medium
8143,baby,Other,1399.0,High
8144,home_construction,Other,32.0,Medium
8145,sports_leisure,Sports & Leisure,244.69,High
8146,housewares,Home & Living,28.17,Medium
8147,toys,Toys & Games,61.900000000000006,Medium
8148,electronics,Electronics,550.0,High
8149,furniture_living_room,Other,133.29999999999998,High
8150,furniture_decor,Home & Living,29.5,Medium
8151,drinks,Food & Drink,16.49,Low
8152,toys,Toys & Games,138.9,High
8153,construction_tools_lights,Other,54.95,Medium
8154,health_beauty,Health & Beauty,439.99,High
8155,computers_accessories,Electronics,14.7,Low
8156,fashion_bags_accessories,Fashion & Accessories,22.4,Medium
8157,cool_stuff,Other,92.8,Medium
8158,sports_leisure,Sports & Leisure,156.0,High
8159,computers_accessories,Electronics,116.89,High
8160,construction_tools_lights,Other,156.5666666666667,High
8161,health_beauty,Health & Beauty,214.5,High
8162,perfumery,Other,73.8,Medium
8163,toys,Toys & Games,234.9,High
8164,books_general_interest,Books & Media,49.9,Medium
8165,electronics,Electronics,23.99,Medium
8166,home_confort,Other,68.23333333333333,Medium
8167,construction_tools_construction,Other,175.0,High
8168,telephony,Electronics,209.99,High
8169,toys,Toys & Games,35.5,Medium
8170,luggage_accessories,Other,122.1,High
8171,air_conditioning,Other,299.87,High
8172,pet_shop,Other,117.99,High
8173,furniture_decor,Home & Living,59.88,Medium
8174,dvds_blu_ray,Books & Media,1420.0,High
8175,electronics,Electronics,62.9,Medium
8176,electronics,Electronics,36.0,Medium
8177,watches_gifts,Fashion & Accessories,46.995000000000005,Medium
8178,housewares,Home & Living,45.64,Medium
8179,garden_tools,Home & Living,139.925,High
8180,sports_leisure,Sports & Leisure,17.9,Low
8181,bed_bath_table,Home & Living,96.4,Medium
8182,sports_leisure,Sports & Leisure,286.0,High
8183,garden_tools,Home & Living,77.42,Medium
8184,construction_tools_construction,Other,59.0,Medium
8185,auto,Auto & Industrial,135.8,High
8186,books_technical,Books & Media,56.9,Medium
8187,consoles_games,Electronics,9.98,Low
8188,garden_tools,Home & Living,405.99,High
8189,cool_stuff,Other,829.0,High
8190,home_confort,Other,98.59,Medium
8191,furniture_decor,Home & Living,46.84,Medium
8192,garden_tools,Home & Living,799.99,High
8193,housewares,Home & Living,5.1049999999999995,Low
8194,housewares,Home & Living,176.9,High
8195,housewares,Home & Living,187.85,High
8196,watches_gifts,Fashion & Accessories,249.48,High
8197,perfumery,Other,24.87,Medium
8198,fixed_telephony,Other,290.0,High
8199,air_conditioning,Other,229.9,High
8200,tablets_printing_image,Other,102.9,High
8201,bed_bath_table,Home & Living,150.52,High
8202,fashion_bags_accessories,Fashion & Accessories,269.99,High
8203,auto,Auto & Industrial,11.9,Low
8204,computers_accessories,Electronics,50.20000000000001,Medium
8205,construction_tools_lights,Other,44.99,Medium
8206,auto,Auto & Industrial,133.0,High
8207,health_beauty,Health & Beauty,46.2,Medium
8208,garden_tools,Home & Living,329.99,High
8209,air_conditioning,Other,46.2,Medium
8210,perfumery,Other,568.9,High
8211,toys,Toys & Games,29.89,Medium
8212,furniture_living_room,Other,128.7,High
8213,health_beauty,Health & Beauty,40.75,Medium
8214,home_appliances_2,Other,229.9,High
8215,garden_tools,Home & Living,7.9,Low
8216,furniture_decor,Home & Living,118.95,High
8217,toys,Toys & Games,89.88,Medium
8218,home_appliances_2,Other,126.0,High
8219,office_furniture,Other,92.98,Medium
8220,dvds_blu_ray,Books & Media,109.9,High
8221,food,Other,49.99,Medium
8222,watches_gifts,Fashion & Accessories,285.6,High
8223,housewares,Home & Living,181.78,High
8224,health_beauty,Health & Beauty,46.6,Medium
8225,consoles_games,Electronics,51.99,Medium
8226,musical_instruments,Other,48.0,Medium
8227,perfumery,Other,228.09,High
8228,toys,Toys & Games,105.99,High
8229,perfumery,Other,81.45,Medium
8230,baby,Other,401.7,High
8231,perfumery,Other,105.18,High
8232,watches_gifts,Fashion & Accessories,645.99,High
8233,watches_gifts,Fashion & Accessories,29.86,Medium
8234,construction_tools_construction,Other,99.97,Medium
8235,perfumery,Other,128.2,High
8236,health_beauty,Health & Beauty,207.9,High
8237,furniture_decor,Home & Living,12.4,Low
8238,bed_bath_table,Home & Living,69.995,Medium
8239,home_appliances,Other,157.5,High
8240,electronics,Electronics,172.01,High
8241,health_beauty,Health & Beauty,39.195,Medium
8242,fashion_bags_accessories,Fashion & Accessories,179.99,High
8243,home_appliances,Other,44.1,Medium
8244,furniture_decor,Home & Living,137.49,High
8245,garden_tools,Home & Living,103.01,High
8246,home_appliances_2,Other,227.99,High
8247,perfumery,Other,15.0,Low
8248,office_furniture,Other,122.80857142857143,High
8249,watches_gifts,Fashion & Accessories,1105.0,High
8250,auto,Auto & Industrial,739.9,High
8251,stationery,Other,54.0,Medium
8252,food,Other,42.0,Medium
8253,baby,Other,59.5,Medium
8254,auto,Auto & Industrial,59.99,Medium
8255,health_beauty,Health & Beauty,79.99,Medium
8256,health_beauty,Health & Beauty,445.0,High
8257,bed_bath_table,Home & Living,79.9,Medium
8258,housewares,Home & Living,59.9,Medium
8259,bed_bath_table,Home & Living,69.99,Medium
8260,garden_tools,Home & Living,49.9,Medium
8261,construction_tools_lights,Other,45.0,Medium
8262,garden_tools,Home & Living,39.9,Medium
8263,health_beauty,Health & Beauty,80.0,Medium
8264,party_supplies,Other,257.6,High
8265,pet_shop,Other,69.9,Medium
8266,housewares,Home & Living,129.97,High
8267,bed_bath_table,Home & Living,74.9,Medium
8268,bed_bath_table,Home & Living,20.0,Medium
8269,sports_leisure,Sports & Leisure,109.0,High
8270,furniture_decor,Home & Living,29.9,Medium
8271,sports_leisure,Sports & Leisure,99.9,Medium
8272,auto,Auto & Industrial,19.9,Low
8273,cool_stuff,Other,129.9,High
8274,computers_accessories,Electronics,28.9,Medium
8275,watches_gifts,Fashion & Accessories,182.0,High
8276,cool_stuff,Other,59.99,Medium
8277,stationery,Other,292.0,High
8278,bed_bath_table,Home & Living,72.0,Medium
8279,health_beauty,Health & Beauty,122.99,High
8280,furniture_decor,Home & Living,380.0,High
8281,baby,Other,59.9,Medium
8282,auto,Auto & Industrial,335.0,High
8283,fashion_bags_accessories,Fashion & Accessories,32.0,Medium
8284,bed_bath_table,Home & Living,159.9,High
8285,telephony,Electronics,75.0,Medium
8286,bed_bath_table,Home & Living,205.0,High
8287,bed_bath_table,Home & Living,45.95,Medium
8288,housewares,Home & Living,23.9,Medium
8289,toys,Toys & Games,699.9,High
8290,toys,Toys & Games,69.9,Medium
8291,perfumery,Other,96.0,Medium
8292,bed_bath_table,Home & Living,24.9,Medium
8293,Uncategorized,Other,39.9,Medium
8294,construction_tools_safety,Auto & Industrial,40.8,Medium
8295,cine_photo,Other,59.9,Medium
8296,health_beauty,Health & Beauty,208.9,High
8297,health_beauty,Health & Beauty,155.0,High
8298,health_beauty,Health & Beauty,76.49,Medium
8299,cool_stuff,Other,19.9,Low
8300,toys,Toys & Games,169.0,High
8301,bed_bath_table,Home & Living,83.36,Medium
8302,cool_stuff,Other,45.9,Medium
8303,housewares,Home & Living,86.36,Medium
8304,sports_leisure,Sports & Leisure,89.99,Medium
8305,toys,Toys & Games,64.9,Medium
8306,garden_tools,Home & Living,49.91,Medium
8307,health_beauty,Health & Beauty,29.89,Medium
8308,bed_bath_table,Home & Living,66.55,Medium
8309,toys,Toys & Games,39.0,Medium
8310,pet_shop,Other,144.9,High
8311,toys,Toys & Games,229.9,High
8312,watches_gifts,Fashion & Accessories,151.9,High
8313,watches_gifts,Fashion & Accessories,278.0,High
8314,perfumery,Other,118.0,High
8315,health_beauty,Health & Beauty,99.90000000000002,Medium
8316,market_place,Other,29.9,Medium
8317,computers_accessories,Electronics,49.0,Medium
8318,perfumery,Other,292.9,High
8319,furniture_decor,Home & Living,79.31666666666666,Medium
8320,furniture_decor,Home & Living,295.0,High
8321,furniture_decor,Home & Living,24.75,Medium
8322,housewares,Home & Living,33.9,Medium
8323,Uncategorized,Other,34.99,Medium
8324,electronics,Electronics,369.9,High
8325,auto,Auto & Industrial,61.9,Medium
8326,toys,Toys & Games,48.9,Medium
8327,computers_accessories,Electronics,64.9,Medium
8328,auto,Auto & Industrial,45.9,Medium
8329,food,Other,21.5,Medium
8330,furniture_living_room,Other,69.99,Medium
8331,computers_accessories,Electronics,44.99,Medium
8332,construction_tools_construction,Other,299.99,High
8333,stationery,Other,125.0,High
8334,health_beauty,Health & Beauty,349.0,High
8335,fashion_bags_accessories,Fashion & Accessories,59.989999999999995,Medium
8336,health_beauty,Health & Beauty,79.0,Medium
8337,home_appliances,Other,26.19,Medium
8338,Uncategorized,Other,119.9,High
8339,computers_accessories,Electronics,249.99,High
8340,housewares,Home & Living,46.9,Medium
8341,stationery,Other,19.99,Low
8342,office_furniture,Other,146.99,High
8343,cool_stuff,Other,269.0,High
8344,health_beauty,Health & Beauty,529.99,High
8345,telephony,Electronics,15.99,Low
8346,home_appliances,Other,92.9,Medium
8347,housewares,Home & Living,129.0,High
8348,watches_gifts,Fashion & Accessories,299.9,High
8349,furniture_decor,Home & Living,41.5,Medium
8350,agro_industry_and_commerce,Other,39.9,Medium
8351,housewares,Home & Living,65.9,Medium
8352,toys,Toys & Games,44.99,Medium
8353,consoles_games,Electronics,9.0,Low
8354,Uncategorized,Other,97.77,Medium
